💞央视💞,#genre#
CCTV-15,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv15
CGTN_英,https://pixman.mytvsuper.com.mp/Smart.php?id=CGTN
北京卫视,https://pixman.mytvsuper.com.mp/Smart.php?id=beijing
深圳卫视,https://pixman.mytvsuper.com.mp/Smart.php?id=shenzhen
广西卫视,https://pixman.mytvsuper.com.mp/Smart.php?id=guangxi
湖北卫视,https://pixman.mytvsuper.com.mp/Smart.php?id=hubei
东南卫视,https://pixman.mytvsuper.com.mp/Smart.php?id=fujian
广东珠江,https://pixman.mytvsuper.com.mp/Smart.php?id=zhujiang
CCTV-01,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv1
CCTV-02,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv2
CCTV-03,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv3
CCTV-04,http://eu.huohuoaa.tech:1025/Smart.php?id=Cctv4
CCTV-04,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv4
CCTV-05,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv5
CCTV 5+,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv5plus
CCTV-06,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv6
CCTV-07,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv7
CCTV-08,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv8hd
CCTV-09,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv9hd
CCTV-10,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv10hd
CCTV-11,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv11
CCTV-12,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv12
CCTV-13,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv13
CCTV-14,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv14
CCTV-15,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv15
CGTN_英,http://eu.huohuoaa.tech:1025/Smart.php?id=CGTN
北京卫视,http://eu.huohuoaa.tech:1025/Smart.php?id=beijing
深圳卫视,http://eu.huohuoaa.tech:1025/Smart.php?id=shenzhen
广西卫视,http://eu.huohuoaa.tech:1025/Smart.php?id=guangxi
湖北卫视,http://eu.huohuoaa.tech:1025/Smart.php?id=hubei
东南卫视,http://eu.huohuoaa.tech:1025/Smart.php?id=fujian
广东珠江,http://eu.huohuoaa.tech:1025/Smart.php?id=zhujiang
CCTV-01,http://kele666.serv00.net/Smart.php?id=cctv1
CCTV-02,http://kele666.serv00.net/Smart.php?id=cctv2
CCTV-03,http://kele666.serv00.net/Smart.php?id=cctv3
CCTV-04,http://kele666.serv00.net/Smart.php?id=Cctv4
CCTV-04,http://kele666.serv00.net/Smart.php?id=cctv4
CCTV-05,http://kele666.serv00.net/Smart.php?id=cctv5
CCTV 5+,http://kele666.serv00.net/Smart.php?id=cctv5plus
CCTV-06,http://kele666.serv00.net/Smart.php?id=cctv6
CCTV-07,http://kele666.serv00.net/Smart.php?id=cctv7
CCTV-08,http://kele666.serv00.net/Smart.php?id=cctv8hd
CCTV-09,http://kele666.serv00.net/Smart.php?id=cctv9hd
CCTV-10,http://kele666.serv00.net/Smart.php?id=cctv10hd
CCTV-11,http://kele666.serv00.net/Smart.php?id=cctv11
CCTV-12,http://kele666.serv00.net/Smart.php?id=cctv12
CCTV-13,http://kele666.serv00.net/Smart.php?id=cctv13
CCTV-14,http://kele666.serv00.net/Smart.php?id=cctv14
CCTV-15,http://kele666.serv00.net/Smart.php?id=cctv15
CGTN_英,http://kele666.serv00.net/Smart.php?id=CGTN
北京卫视,http://kele666.serv00.net/Smart.php?id=beijing
深圳卫视,http://kele666.serv00.net/Smart.php?id=shenzhen
广西卫视,http://kele666.serv00.net/Smart.php?id=guangxi
湖北卫视,http://kele666.serv00.net/Smart.php?id=hubei
东南卫视,http://kele666.serv00.net/Smart.php?id=fujian
广东珠江,http://kele666.serv00.net/Smart.php?id=zhujiang
凤凰卫视,https://pixman.mytvsuper.com.mp/Smart.php?id=phoenixtv_hd
凤凰资讯,https://pixman.mytvsuper.com.mp/Smart.php?id=phoenixinfo_hd
凤凰香港,https://pixman.mytvsuper.com.mp/Smart.php?id=hkphoenix_twn
中天新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=ctinews
有线新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=hoycaijing_twn
无线新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=inews_twn
无线翡翠,https://pixman.mytvsuper.com.mp/Smart.php?id=jade_twn
无线华丽,https://pixman.mytvsuper.com.mp/Smart.php?id=Wlt
无线华丽,https://pixman.mytvsuper.com.mp/Smart.php?id=Tvbjade
无线明珠,https://pixman.mytvsuper.com.mp/Smart.php?id=pearl_twn
无线娱乐,https://pixman.mytvsuper.com.mp/Smart.php?id=Tvbentertainment
千禧经典,https://pixman.mytvsuper.com.mp/Smart.php?id=Tvbclassic
VIUTV英,https://pixman.mytvsuper.com.mp/Smart.php?id=viusix_twn
RTHK-31,https://pixman.mytvsuper.com.mp/Smart.php?id=rhk31_twn
RTHK-32,https://pixman.mytvsuper.com.mp/Smart.php?id=rhk32_twn
美亚电影,https://pixman.mytvsuper.com.mp/Smart.php?id=meiyamovie_twn
天映频道闽特,https://pixman.mytvsuper.com.mp/Smart.php?id=Celestial
天映频道闽特,https://pixman.mytvsuper.com.mp/Smart.php?id=ctv18_twn
龙华电影,https://pixman.mytvsuper.com.mp/Smart.php?id=xingwei_movie
龙祥电影,https://pixman.mytvsuper.com.mp/Smart.php?id=lungxiangtime_twn
纬来电影,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandmovie
Astr爱奇,https://pixman.mytvsuper.com.mp/Smart.php?id=Qiyi
AstrQJ国,https://pixman.mytvsuper.com.mp/Smart.php?id=Quanjia
Astr欢喜,https://pixman.mytvsuper.com.mp/Smart.php?id=Huahee
凤凰卫视,http://eu.huohuoaa.tech:1025/Smart.php?id=phoenixtv_hd
凤凰资讯,http://eu.huohuoaa.tech:1025/Smart.php?id=phoenixinfo_hd
凤凰香港,http://eu.huohuoaa.tech:1025/Smart.php?id=hkphoenix_twn
中天新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=ctinews
有线新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=hoycaijing_twn
无线新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=inews_twn
无线翡翠,http://eu.huohuoaa.tech:1025/Smart.php?id=jade_twn
无线华丽,http://eu.huohuoaa.tech:1025/Smart.php?id=Wlt
无线华丽,http://eu.huohuoaa.tech:1025/Smart.php?id=Tvbjade
无线明珠,http://eu.huohuoaa.tech:1025/Smart.php?id=pearl_twn
无线娱乐,http://eu.huohuoaa.tech:1025/Smart.php?id=Tvbentertainment
千禧经典,http://eu.huohuoaa.tech:1025/Smart.php?id=Tvbclassic
VIUTV英,http://eu.huohuoaa.tech:1025/Smart.php?id=viusix_twn
RTHK-31,http://eu.huohuoaa.tech:1025/Smart.php?id=rhk31_twn
RTHK-32,http://eu.huohuoaa.tech:1025/Smart.php?id=rhk32_twn
美亚电影,http://eu.huohuoaa.tech:1025/Smart.php?id=meiyamovie_twn
天映频道闽特,http://eu.huohuoaa.tech:1025/Smart.php?id=Celestial
天映频道闽特,http://eu.huohuoaa.tech:1025/Smart.php?id=ctv18_twn
龙华电影,http://eu.huohuoaa.tech:1025/Smart.php?id=xingwei_movie
龙祥电影,http://eu.huohuoaa.tech:1025/Smart.php?id=lungxiangtime_twn
纬来电影,http://eu.huohuoaa.tech:1025/Smart.php?id=videolandmovie
Astr爱奇,http://eu.huohuoaa.tech:1025/Smart.php?id=Qiyi
AstrQJ国,http://eu.huohuoaa.tech:1025/Smart.php?id=Quanjia
Astr欢喜,http://eu.huohuoaa.tech:1025/Smart.php?id=Huahee
凤凰卫视,http://kele666.serv00.net/Smart.php?id=phoenixtv_hd
凤凰资讯,http://kele666.serv00.net/Smart.php?id=phoenixinfo_hd
凤凰香港,http://kele666.serv00.net/Smart.php?id=hkphoenix_twn
中天新闻,http://kele666.serv00.net/Smart.php?id=ctinews
有线新闻,http://kele666.serv00.net/Smart.php?id=hoycaijing_twn
无线新闻,http://kele666.serv00.net/Smart.php?id=inews_twn
无线翡翠,http://kele666.serv00.net/Smart.php?id=jade_twn
无线华丽,http://kele666.serv00.net/Smart.php?id=Wlt
无线华丽,http://kele666.serv00.net/Smart.php?id=Tvbjade
无线明珠,http://kele666.serv00.net/Smart.php?id=pearl_twn
无线娱乐,http://kele666.serv00.net/Smart.php?id=Tvbentertainment
千禧经典,http://kele666.serv00.net/Smart.php?id=Tvbclassic
VIUTV英,http://kele666.serv00.net/Smart.php?id=viusix_twn
RTHK-31,http://kele666.serv00.net/Smart.php?id=rhk31_twn
RTHK-32,http://kele666.serv00.net/Smart.php?id=rhk32_twn
美亚电影,http://kele666.serv00.net/Smart.php?id=meiyamovie_twn
天映频道闽特,http://kele666.serv00.net/Smart.php?id=Celestial
天映频道闽特,http://kele666.serv00.net/Smart.php?id=ctv18_twn
龙华电影,http://kele666.serv00.net/Smart.php?id=xingwei_movie
龙祥电影,http://kele666.serv00.net/Smart.php?id=lungxiangtime_twn
纬来电影,http://kele666.serv00.net/Smart.php?id=videolandmovie
Astr爱奇,http://kele666.serv00.net/Smart.php?id=Qiyi
AstrQJ国,http://kele666.serv00.net/Smart.php?id=Quanjia
Astr欢喜,http://kele666.serv00.net/Smart.php?id=Huahee
中天新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=ctinews
东森新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvnews
寰宇新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=huanyuxinwen_twn
tvbs新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbs_n
年代新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=niandainews_twn
民视新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvnew_taiwan
中视新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=zhongshinews_twn
台视新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=ttvnews_twn
非凡新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=feifannews_twn
民视闽南,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvhd_taiwan
中视闽南,https://pixman.mytvsuper.com.mp/Smart.php?id=zhongshihd_twn
华视闽南,https://pixman.mytvsuper.com.mp/Smart.php?id=ctshd_twn
台视闽南,https://pixman.mytvsuper.com.mp/Smart.php?id=ttv_taiwan
tvbs闽南,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbs
tvbs欢乐,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbshuanle_twn
民视第一,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuajingdian_twn
民视台湾,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvtaiwan_twn
中视经典,https://pixman.mytvsuper.com.mp/Smart.php?id=zhongshi_twn
公视台语,https://pixman.mytvsuper.com.mp/Smart.php?id=ctv2_twn
台视综合,https://pixman.mytvsuper.com.mp/Smart.php?id=ttvzhonghe
中天娱乐,https://pixman.mytvsuper.com.mp/Smart.php?id=ctient
中天综合,https://pixman.mytvsuper.com.mp/Smart.php?id=ctizhonghe
中天亚洲,https://pixman.mytvsuper.com.mp/Smart.php?id=ctiasia_twn
八大第一,https://pixman.mytvsuper.com.mp/Smart.php?id=badafirst
八大综合,https://pixman.mytvsuper.com.mp/Smart.php?id=badazhonghe
八大戏剧,https://pixman.mytvsuper.com.mp/Smart.php?id=badadrama
八大娱乐,https://pixman.mytvsuper.com.mp/Smart.php?id=badaentertain
东森综合,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvzhonghe
东森戏剧,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvdrama
东森洋片,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvwestern
东森电影,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvmovie
东森幼幼,https://pixman.mytvsuper.com.mp/Smart.php?id=yoyo_twn
东森超视,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvsuper
东森财经,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvcaijing_twn
寰宇财经,https://pixman.mytvsuper.com.mp/Smart.php?id=huanyutaiwan_twn
华艺综合,https://pixman.mytvsuper.com.mp/Smart.php?id=weishichinese_twn
阿里郎综,https://pixman.mytvsuper.com.mp/Smart.php?id=arirang_twn
AXN电影,https://pixman.mytvsuper.com.mp/Smart.php?id=axn_twn
CInemax,https://pixman.mytvsuper.com.mp/Smart.php?id=cinemax_twn
HBo高清,https://pixman.mytvsuper.com.mp/Smart.php?id=hbohd_twn
HBo家庭,https://pixman.mytvsuper.com.mp/Smart.php?id=fyi_twn
好莱电影,https://pixman.mytvsuper.com.mp/Smart.php?id=hollywoodmovies_twn
龙祥电影,https://pixman.mytvsuper.com.mp/Smart.php?id=lungxiangtime_twn
龙华经典,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuajingdian_twn
龙华戏剧,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuaxiju_twn
龙华电影,https://pixman.mytvsuper.com.mp/Smart.php?id=xingwei_movie
龙华偶像,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuaidol_twn
龙华洋片,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuawestern_twn
纬来电影,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandmovie
纬来日本,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandjapan
纬来体育,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandsport
纬来综合,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandzonghe
纬来育乐,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandyule
纬来精彩,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandspecial_twn
靖天国际,https://pixman.mytvsuper.com.mp/Smart.php?id=jingtianintl_twn
靖天卡通,https://pixman.mytvsuper.com.mp/Smart.php?id=jingtiancartoon_twn
大爱壹台,https://pixman.mytvsuper.com.mp/Smart.php?id=daai_twn
大爱贰台,https://pixman.mytvsuper.com.mp/Smart.php?id=daai2_twn
好消息贰,https://pixman.mytvsuper.com.mp/Smart.php?id=good2_twn
三立闽南,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlitaiwan
三立戏剧,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlixiju_twn
三立综合,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlizhonghe
三立都会,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlidouhui
ELta影剧,https://pixman.mytvsuper.com.mp/Smart.php?id=eltayingju_twn
ELta综合,https://pixman.mytvsuper.com.mp/Smart.php?id=eltazonghe_twn
ELTA体1,https://pixman.mytvsuper.com.mp/Smart.php?id=eltasport_twn
ELTA体3,https://pixman.mytvsuper.com.mp/Smart.php?id=eltasport3_twn
Eleven一,https://pixman.mytvsuper.com.mp/Smart.php?id=golfchannel_twn
博斯无限,https://pixman.mytvsuper.com.mp/Smart.php?id=bosiunlimited_twn
博斯网球,https://pixman.mytvsuper.com.mp/Smart.php?id=bositennis_twn
博斯运动壹特,https://pixman.mytvsuper.com.mp/Smart.php?id=bosisport1_twn
博斯运动贰特,https://pixman.mytvsuper.com.mp/Smart.php?id=bosisport2_twn
博斯高球壹特,https://pixman.mytvsuper.com.mp/Smart.php?id=bosigolf1_twn
博斯高球贰特,https://pixman.mytvsuper.com.mp/Smart.php?id=bosigolf2_twn
探索亚洲,https://pixman.mytvsuper.com.mp/Smart.php?id=discoverytwn_twn
国家地理,https://pixman.mytvsuper.com.mp/Smart.php?id=natgeohd_twn
野生动物,https://pixman.mytvsuper.com.mp/Smart.php?id=natgeowild_twn
动物星球,https://pixman.mytvsuper.com.mp/Smart.php?id=animalplanet_twn
美食星球,https://pixman.mytvsuper.com.mp/Smart.php?id=foodplanet_twn
亚洲美食,https://pixman.mytvsuper.com.mp/Smart.php?id=afc_twn
亚洲旅游,https://pixman.mytvsuper.com.mp/Smart.php?id=asiatravel_twn
亚洲TLC,https://pixman.mytvsuper.com.mp/Smart.php?id=tlc_twn
EYE-旅游,https://pixman.mytvsuper.com.mp/Smart.php?id=eyetvtravel_twn
EYE-戏剧,https://pixman.mytvsuper.com.mp/Smart.php?id=eyetvxiju_twn
MTv高清,https://pixman.mytvsuper.com.mp/Smart.php?id=mtvhd_twn
Discover,https://pixman.mytvsuper.com.mp/Smart.php?id=discoverytwn_twn
中天新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=ctinews
东森新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvnews
寰宇新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=huanyuxinwen_twn
tvbs新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=tvbs_n
年代新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=niandainews_twn
民视新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=ftvnew_taiwan
中视新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=zhongshinews_twn
台视新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=ttvnews_twn
非凡新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=feifannews_twn
民视闽南,http://eu.huohuoaa.tech:1025/Smart.php?id=ftvhd_taiwan
中视闽南,http://eu.huohuoaa.tech:1025/Smart.php?id=zhongshihd_twn
华视闽南,http://eu.huohuoaa.tech:1025/Smart.php?id=ctshd_twn
台视闽南,http://eu.huohuoaa.tech:1025/Smart.php?id=ttv_taiwan
tvbs闽南,http://eu.huohuoaa.tech:1025/Smart.php?id=tvbs
tvbs欢乐,http://eu.huohuoaa.tech:1025/Smart.php?id=tvbshuanle_twn
民视第一,http://eu.huohuoaa.tech:1025/Smart.php?id=lunghuajingdian_twn
民视台湾,http://eu.huohuoaa.tech:1025/Smart.php?id=ftvtaiwan_twn
中视经典,http://eu.huohuoaa.tech:1025/Smart.php?id=zhongshi_twn
公视台语,http://eu.huohuoaa.tech:1025/Smart.php?id=ctv2_twn
台视综合,http://eu.huohuoaa.tech:1025/Smart.php?id=ttvzhonghe
中天娱乐,http://eu.huohuoaa.tech:1025/Smart.php?id=ctient
中天综合,http://eu.huohuoaa.tech:1025/Smart.php?id=ctizhonghe
中天亚洲,http://eu.huohuoaa.tech:1025/Smart.php?id=ctiasia_twn
八大第一,http://eu.huohuoaa.tech:1025/Smart.php?id=badafirst
八大综合,http://eu.huohuoaa.tech:1025/Smart.php?id=badazhonghe
八大戏剧,http://eu.huohuoaa.tech:1025/Smart.php?id=badadrama
八大娱乐,http://eu.huohuoaa.tech:1025/Smart.php?id=badaentertain
东森综合,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvzhonghe
东森戏剧,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvdrama
东森洋片,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvwestern
东森电影,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvmovie
东森幼幼,http://eu.huohuoaa.tech:1025/Smart.php?id=yoyo_twn
东森超视,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvsuper
东森财经,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvcaijing_twn
寰宇财经,http://eu.huohuoaa.tech:1025/Smart.php?id=huanyutaiwan_twn
华艺综合,http://eu.huohuoaa.tech:1025/Smart.php?id=weishichinese_twn
阿里郎综,http://eu.huohuoaa.tech:1025/Smart.php?id=arirang_twn
AXN电影,http://eu.huohuoaa.tech:1025/Smart.php?id=axn_twn
CInemax,http://eu.huohuoaa.tech:1025/Smart.php?id=cinemax_twn
HBo高清,http://eu.huohuoaa.tech:1025/Smart.php?id=hbohd_twn
HBo家庭,http://eu.huohuoaa.tech:1025/Smart.php?id=fyi_twn
好莱电影,http://eu.huohuoaa.tech:1025/Smart.php?id=hollywoodmovies_twn
龙祥电影,http://eu.huohuoaa.tech:1025/Smart.php?id=lungxiangtime_twn
龙华经典,http://eu.huohuoaa.tech:1025/Smart.php?id=lunghuajingdian_twn
龙华戏剧,http://eu.huohuoaa.tech:1025/Smart.php?id=lunghuaxiju_twn
龙华电影,http://eu.huohuoaa.tech:1025/Smart.php?id=xingwei_movie
龙华偶像,http://eu.huohuoaa.tech:1025/Smart.php?id=lunghuaidol_twn
龙华洋片,http://eu.huohuoaa.tech:1025/Smart.php?id=lunghuawestern_twn
纬来电影,http://eu.huohuoaa.tech:1025/Smart.php?id=videolandmovie
纬来日本,http://eu.huohuoaa.tech:1025/Smart.php?id=videolandjapan
纬来体育,http://eu.huohuoaa.tech:1025/Smart.php?id=videolandsport
纬来综合,http://eu.huohuoaa.tech:1025/Smart.php?id=videolandzonghe
纬来育乐,http://eu.huohuoaa.tech:1025/Smart.php?id=videolandyule
纬来精彩,http://eu.huohuoaa.tech:1025/Smart.php?id=videolandspecial_twn
靖天国际,http://eu.huohuoaa.tech:1025/Smart.php?id=jingtianintl_twn
靖天卡通,http://eu.huohuoaa.tech:1025/Smart.php?id=jingtiancartoon_twn
大爱壹台,http://eu.huohuoaa.tech:1025/Smart.php?id=daai_twn
大爱贰台,http://eu.huohuoaa.tech:1025/Smart.php?id=daai2_twn
好消息贰,http://eu.huohuoaa.tech:1025/Smart.php?id=good2_twn
三立闽南,http://eu.huohuoaa.tech:1025/Smart.php?id=sanlitaiwan
三立戏剧,http://eu.huohuoaa.tech:1025/Smart.php?id=sanlixiju_twn
三立综合,http://eu.huohuoaa.tech:1025/Smart.php?id=sanlizhonghe
三立都会,http://eu.huohuoaa.tech:1025/Smart.php?id=sanlidouhui
ELta影剧,http://eu.huohuoaa.tech:1025/Smart.php?id=eltayingju_twn
ELta综合,http://eu.huohuoaa.tech:1025/Smart.php?id=eltazonghe_twn
ELTA体1,http://eu.huohuoaa.tech:1025/Smart.php?id=eltasport_twn
ELTA体3,http://eu.huohuoaa.tech:1025/Smart.php?id=eltasport3_twn
Eleven一,http://eu.huohuoaa.tech:1025/Smart.php?id=golfchannel_twn
博斯无限,http://eu.huohuoaa.tech:1025/Smart.php?id=bosiunlimited_twn
博斯网球,http://eu.huohuoaa.tech:1025/Smart.php?id=bositennis_twn
博斯运动壹特,http://eu.huohuoaa.tech:1025/Smart.php?id=bosisport1_twn
博斯运动贰特,http://eu.huohuoaa.tech:1025/Smart.php?id=bosisport2_twn
博斯高球壹特,http://eu.huohuoaa.tech:1025/Smart.php?id=bosigolf1_twn
博斯高球贰特,http://eu.huohuoaa.tech:1025/Smart.php?id=bosigolf2_twn
探索亚洲,http://eu.huohuoaa.tech:1025/Smart.php?id=discoverytwn_twn
国家地理,http://eu.huohuoaa.tech:1025/Smart.php?id=natgeohd_twn
野生动物,http://eu.huohuoaa.tech:1025/Smart.php?id=natgeowild_twn
动物星球,http://eu.huohuoaa.tech:1025/Smart.php?id=animalplanet_twn
美食星球,http://eu.huohuoaa.tech:1025/Smart.php?id=foodplanet_twn
亚洲美食,http://eu.huohuoaa.tech:1025/Smart.php?id=afc_twn
亚洲旅游,http://eu.huohuoaa.tech:1025/Smart.php?id=asiatravel_twn
亚洲TLC,http://eu.huohuoaa.tech:1025/Smart.php?id=tlc_twn
EYE-旅游,http://eu.huohuoaa.tech:1025/Smart.php?id=eyetvtravel_twn
EYE-戏剧,http://eu.huohuoaa.tech:1025/Smart.php?id=eyetvxiju_twn
MTv高清,http://eu.huohuoaa.tech:1025/Smart.php?id=mtvhd_twn
Discover,http://eu.huohuoaa.tech:1025/Smart.php?id=discoverytwn_twn
中天新闻,http://kele666.serv00.net/Smart.php?id=ctinews
东森新闻,http://kele666.serv00.net/Smart.php?id=ettvnews
寰宇新闻,http://kele666.serv00.net/Smart.php?id=huanyuxinwen_twn
tvbs新闻,http://kele666.serv00.net/Smart.php?id=tvbs_n
年代新闻,http://kele666.serv00.net/Smart.php?id=niandainews_twn
